Size Idx Append Polo PoloAppend
2857000 19932186 20314990 223031653 222511287
2858000 19965153 20270225 226315264 224530386
2859000 19952148 20347296 224744506 221788360
2860000 20048595 20315529 228516492 224458097
2861000 20164595 20478449 227909795 244745024
2862000 19780105 20455385 227031101 242335698
2863000 19929522 20342150 226641027 224513075
2864000 20137028 20378818 225470626 224945766
2865000 20145552 20325368 225551937 222569727
2866000 20305156 20420652 234870642 224519083
2867000 20112853 20675000 225899511 254180175
2868000 20503920 20384774 246978533 221627902
2869000 20180216 20456213 227680591 226019441
2870000 20044777 20400900 227027998 224470612
2871000 20287441 20268247 229255551 224094664
2872000 20050254 20555379 228204761 225751237
2873000 20200434 20481109 226341000 239419974
2874000 19855898 20613607 225964494 225686204
2875000 20171925 20877601 226240411 221588344
2876000 20057977 20483208 244318320 224156178
2877000 20047787 20509163 226395416 225053197
2878000 20160706 20401958 227523828 250955704
2879000 20190583 20454477 224647307 225023192
2880000 20041937 20671045 228496696 226192308
2881000 20187747 20478950 246168756 225799354
2882000 20201459 20715053 230980425 226729944
2883000 20816774 20422521 226254504 225699883
2884000 20137340 20409060 228774198 225854280
2885000 20232882 20597864 227035227 224281829
2886000 20099953 20649964 246086852 228075660
2887000 20199166 20492405 230676200 225738276
2888000 20086391 20646053 226459807 224098283
2889000 20097794 20770930 228457882 254799626
2890000 20129582 20418184 229611080 245694638
2891000 20243047 20672752 226748929 242614997
2892000 20143708 20677939 232287423 226287263
2893000 20187371 20538001 227765247 228594282
2894000 20123816 20600769 225730127 226442246
2895000 20087482 20440720 227184772 226271320
2896000 20270321 20715822 227784801 227426703
2897000 20274365 20682937 227288697 227121389
2898000 20365540 20755635 228909598 223856509
2899000 20669721 20647446 231920839 224811391
2900000 20309908 20668424 229084412 223926855
2901000 20540178 20609753 232727833 257940079
2902000 21573057 20641222 375847815 335091035
2903000 20315665 20821421 223385335 226709310
2904000 20308436 20555021 229857821 222895365
2905000 20109510 20586545 227573786 225930732
2906000 20437271 20587757 228046075 228543618
2907000 20416867 20677209 228927981 226407637
2908000 20339026 20731151 229396033 228205141
2909000 20421100 20601592 229005002 229836751
2910000 20298920 20796683 230201969 227012849
2911000 20116398 20759061 229235728 226946301
2912000 20315544 20802773 228751597 228539903
2913000 20439295 20678975 230392712 226096467
2914000 20433721 20809781 333229987 229606343
2915000 20412672 20834183 229194819 229481981
2916000 20241835 20789567 230797897 226828871
2917000 20219562 20648642 231148980 225401028
2918000 20649177 20799869 232668485 228108352
2919000 20567958 20736777 234956115 230048209
2920000 20274794 20886368 230367322 227240926
2921000 20326917 20738857 303814541 282154786
2922000 20699187 20762438 231711547 227228432
2923000 20395404 20911128 232001695 226619852
2924000 20592052 20914875 231221966 231302996
2925000 20365102 20960206 231847828 226893782
2926000 20554022 20715211 343678172 228183412
2927000 20530850 20801885 232596692 228735916
2928000 20302778 20925471 249460995 231439713
2929000 20471580 20692340 230008382 229633426
2930000 20501977 20733959 232200779 228613406
2931000 20568591 20792200 231379909 230643832
2932000 20188996 20950444 231072685 229577359
2933000 20407071 20857245 232157125 251821613
2934000 20392618 20838251 230655006 228151465
2935000 20468199 21140735 232780426 229907880
2936000 20460548 20796217 229878682 255997704
2937000 20509025 20896972 229530569 231270538
2938000 20463961 21150841 232108112 233378453
2939000 20592610 20810145 233342296 230297541
2940000 20778937 20964256 234833501 230346786
2941000 20600291 20968090 234579680 228216448
2942000 20388277 21035881 231135115 231890435
2943000 20549407 20897388 232065221 231861234
2944000 20564416 21174983 229831208 230300615
2945000 20457857 21117372 236821218 227276252
2946000 20559534 20839613 233646869 230255498
2947000 20574099 21104627 231897684 231581049
2948000 20778885 20891125 231953293 228144140
2949000 20267586 20541012 242028482 232176450
2950000 20264052 20938109 236502668 230586984
2951000 20364397 21195984 235288780 232313559
2952000 20702321 21017606 315103101 228764315
2953000 20686696 21099832 235324365 230749694
2954000 20627893 21291175 238830209 231930155
2955000 20759508 20983155 235724333 232380925
2956000 20697499 21035861 252692107 232127549
2957000 20961075 21019628 234427049 229381231
2958000 20541920 21129657 236021798 230514930
2959000 20556171 21174243 248744952 231837288
2960000 20845275 20948800 235004800 231759449
2961000 20847402 21100143 239073320 228858793
2962000 20503213 21081276 234739740 230024135
2963000 20719341 21122358 350404554 248103324
2964000 20756355 21025958 233480956 235312232
2965000 20643280 21019829 234664929 230582366
2966000 20686206 21199641 234829265 233382597
2967000 20695567 21186502 232938622 232036771
2968000 20577856 21281357 236118674 232188297
2969000 20691512 21054432 237084089 233768051
2970000 20612552 21192758 348637961 230059346
2971000 20949694 21105819 243049446 239490234
2972000 20822807 21128825 243876620 232967387
2973000 20773202 21070455 238184140 229285024
2974000 20974768 21199853 234617219 234566442
2975000 20816133 21278219 235487277 235177618
2976000 20808279 21284568 241857436 234976728
2977000 21420709 21174394 366497150 262152205
2978000 21028026 21184874 241180749 233508408
2979000 20946768 21067884 241707416 233540640
2980000 20724025 21076286 241694328 231794975
2981000 20659550 20903712 240537722 235088898
2982000 20723823 21063513 240248244 231812403
2983000 20812041 21116237 241271920 233073959
2984000 20549533 21339906 235518065 232757818
2985000 20814018 21186962 241469075 236087731
2986000 20910408 21152196 241513115 248989574
2987000 21041452 21161857 236150798 236086860
2988000 20941675 21252474 363212097 230900944
2989000 21263055 21235858 242464229 235374984
2990000 20778822 21065544 244423333 236306229
2991000 20751604 21160585 241956248 235010899
2992000 20895396 21133666 239658730 236808950
2993000 20625342 21271668 247869743 236595804
2994000 20897366 21314176 238279021 234052307
2995000 20898699 21223848 243395398 234588000
2996000 20865512 21229569 260762057 233385826
2997000 20819604 22187283 242067142 235766646
2998000 20919468 21353352 240792968 232624652
2999000 21107466 21447032 245118032 265887391
3000000 20922306 21460279 244101945 234907135
3001000 20849129 21460187 240605318 237885260
3002000 21204369 21373820 261489271 233790745
3003000 20961029 21307708 243150892 241094765
3004000 20932861 21531551 242822105 236909038
3005000 20959829 21459643 242263947 234204949
3006000 20932535 21347646 263276623 255071074
3007000 21095224 21329883 242534208 236339968
3008000 20970951 21429717 245350810 240539785
3009000 21034843 21499770 241464248 234680640
3010000 21458130 21599291 368519268 319201996
3011000 21397681 21374338 241207088 235142251
3012000 21338510 21279173 242609122 269642822
3013000 21020664 21319188 261888527 241942783
3014000 20651250 21061810 242022099 233871071
3015000 20868168 21543302 243445311 252036507
3016000 21013535 21565374 240435038 236655782
3017000 21407366 21347007 243196523 235625102
3018000 21226881 21675799 243844010 236492116
3019000 21198560 21535596 245123889 234052428
3020000 21127415 21427911 359619763 304915579
3021000 21005370 21520667 244297526 237744246
3022000 21013055 21691496 243888454 233997145
3023000 20850044 21603802 243202773 260849776
3024000 20961720 21699499 244174731 237169642
3025000 21276001 21479237 245084288 255118992
3026000 21196389 21718201 240433558 235275533
3027000 21284238 21481027 245311754 240200948
3028000 21349121 21398650 246461062 239368881
3029000 20750404 21548265 244693592 239842955
3030000 21240298 21481468 254708309 266112210
3031000 21270173 21639656 245296940 234985091
3032000 21080745 21440483 244065091 262969724
3033000 21148110 21468975 239817042 236464427
3034000 21243725 21515149 244944723 256597956
3035000 21185811 21976659 246043034 245277659
3036000 21360080 21612719 245131229 236540586
3037000 21041601 21699074 246288371 241880554
3038000 21437210 21591951 241713628 237726921
3039000 21102827 21563969 244407292 244112508
3040000 21280978 21643845 246414430 237603746
3041000 21262332 21521429 503739490 346625391
3042000 21380291 21590798 247164917 241828918
3043000 20999929 21687106 246657646 238784575
3044000 21303528 21628220 245366743 246563494
3045000 21356966 21871127 248885986 240187892
3046000 20950488 21435316 248506217 242605452
3047000 20965556 21354136 245496794 239291018
3048000 21458262 21466334 250686941 240907850
3049000 21298313 21650501 246353413 237089667
3050000 21272006 21681231 254152019 238073068
3051000 21421175 21496699 248714114 271383075
3052000 21392023 21766204 268733011 241375931
3053000 21439770 21644437 246078132 239240226
3054000 21275722 21652703 247734665 239195019
3055000 21344534 21745939 247638887 242166809
3056000 21316427 21619672 261623092 253555165
3057000 21523581 21732934 245926264 261638585
3058000 21540276 21767754 247197570 241352271
3059000 21158391 21953345 246069649 239579310
3060000 21313509 21723126 245906884 241409060
3061000 21335490 21734684 248438158 240551869
3062000 21267482 21698235 481372719 447893914
3063000 22871119 21689415 366995947 291727334
3064000 21354926 21683350 251063377 240818171
3065000 21291691 21741341 246157548 242505765
3066000 21254447 21710160 271606449 242184418
3067000 21383509 22036414 249581008 242528114
3068000 21385795 21626579 246321929 241721652
3069000 21357526 21883514 248145655 258675575
3070000 21301449 21823240 248220265 238923671
3071000 21573138 21924048 249565486 272253950
3072000 21577875 21735630 252605211 243460492
3073000 21386007 21939772 249907796 241634595
3074000 21629258 21908891 247761932 242095219
3075000 21355316 21943643 249631581 239755251
3076000 21339442 21940656 249857958 269682403
3077000 21509141 21831867 248401896 243186695
3078000 21412758 22150407 254794546 256225252
3079000 21346705 21970240 247558747 255297689
3080000 21291365 21911593 250438718 242809558
3081000 21336708 21936742 248435005 243387707
3082000 21291099 21855171 248978170 240626497
3083000 21522217 21985920 247667159 247822972
3084000 21610839 21896822 249576532 242494618
3085000 21313910 21886809 250637804 240103843
3086000 21547654 22014688 249437150 241651563
3087000 21495975 21981695 266201180 242200048
3088000 21825318 22061004 249795741 244170875
3089000 21344950 21994231 250203223 241655271
3090000 21583167 22019589 248416499 240965419
3091000 21545617 21819277 247924699 243495865
3092000 21559511 22027432 250497618 244030254
3093000 21478802 22254660 360605570 294053673
3094000 21723360 22043614 250278842 242024463
3095000 21511219 21943962 252085604 243104083
3096000 21601196 22032294 251884855 258034610
3097000 21844017 22086023 251248032 243782740
3098000 21715103 22030687 246903556 242418448
3099000 21639770 22112538 250129925 242209130
3100000 21579145 22023501 248757785 243719169
3101000 21859652 22053061 249227287 243815788
3102000 21575653 21916737 252236597 247704764
3103000 21528752 22148995 274119824 241900127
3104000 21501492 22097165 247346111 260787935
3105000 21645301 22096445 274931733 244263068
3106000 21681526 22078365 251011562 245390494
3107000 21944762 22028960 382526414 273775679
3108000 21707526 21992461 251785028 245818692
3109000 22041938 22212340 256243794 252404786
3110000 21892029 22178971 253922839 247372878
3111000 21649877 22227294 252181106 244285751
3112000 21344057 22351808 253689468 270353206
3113000 21849401 22210103 252593119 245140294
3114000 21806621 22013683 267786559 244006885
3115000 21704515 22343919 252942633 244728063
3116000 21811188 22187481 254431518 310267580
3117000 21777517 22453202 253849014 245641226
3118000 22081294 22028208 251589442 247436650
3119000 21878876 22375855 250501190 244577065
3120000 21732455 22163160 253302526 244267993
3121000 22099850 22309766 273155319 245966067
3122000 22025681 22138747 254069321 243842570
3123000 21948274 22230152 252318650 246289222
3124000 21911109 22193934 253969025 246835672
3125000 21899688 22093620 253916881 243292594
3126000 21781864 22104788 253482934 247417061
3127000 22199625 22283283 254055493 248425180
3128000 21961563 22468151 252502504 248384662
3129000 22187139 22437443 253993122 246342397
3130000 22107139 22338548 255269113 248293674
3131000 22206677 22355017 255262862 291756294
3132000 21884878 22121866 252680823 247750813
3133000 21884523 22422244 255506175 248627589
3134000 21669624 22215280 253917568 245492321
3135000 21950718 22363752 256353424 245901077
3136000 21877442 22307600 256203635 250523013
